game_id,round_id,agent_id,target_agent,trust_delta,timestamp
bbd579f0-c4f6-4ba6-8ffe-2a09934ff4e5,2,Agent_2,No Ejection,-20
bbd579f0-c4f6-4ba6-8ffe-2a09934ff4e5,2,Agent_3,No Ejection,-20
bbd579f0-c4f6-4ba6-8ffe-2a09934ff4e5,2,Agent_4,No Ejection,-20
bbd579f0-c4f6-4ba6-8ffe-2a09934ff4e5,2,Agent_5,No Ejection,-20
bbd579f0-c4f6-4ba6-8ffe-2a09934ff4e5,2,Agent_6,No Ejection,-20
bbd579f0-c4f6-4ba6-8ffe-2a09934ff4e5,2,Agent_7,No Ejection,-20
bbd579f0-c4f6-4ba6-8ffe-2a09934ff4e5,2,Agent_8,No Ejection,-20
d50f029d-4c6a-49a2-9732-4829c457648e,1,Agent_1,No Ejection,-20
d50f029d-4c6a-49a2-9732-4829c457648e,1,Agent_2,No Ejection,-20
d50f029d-4c6a-49a2-9732-4829c457648e,1,Agent_3,No Ejection,-20
d50f029d-4c6a-49a2-9732-4829c457648e,1,Agent_4,No Ejection,-20
d50f029d-4c6a-49a2-9732-4829c457648e,1,Agent_5,No Ejection,-20
d50f029d-4c6a-49a2-9732-4829c457648e,1,Agent_6,No Ejection,-20
d50f029d-4c6a-49a2-9732-4829c457648e,1,Agent_7,No Ejection,-20
d50f029d-4c6a-49a2-9732-4829c457648e,1,Agent_8,No Ejection,-20
d50f029d-4c6a-49a2-9732-4829c457648e,2,Agent_1,No Ejection,-20
d50f029d-4c6a-49a2-9732-4829c457648e,2,Agent_2,No Ejection,-20
d50f029d-4c6a-49a2-9732-4829c457648e,2,Agent_3,No Ejection,-20
d50f029d-4c6a-49a2-9732-4829c457648e,2,Agent_4,No Ejection,-20
d50f029d-4c6a-49a2-9732-4829c457648e,2,Agent_5,No Ejection,-20
d50f029d-4c6a-49a2-9732-4829c457648e,2,Agent_6,No Ejection,-20
d50f029d-4c6a-49a2-9732-4829c457648e,2,Agent_7,No Ejection,-20
d50f029d-4c6a-49a2-9732-4829c457648e,2,Agent_8,No Ejection,-20
d50f029d-4c6a-49a2-9732-4829c457648e,3,Agent_1,No Ejection,-20
d50f029d-4c6a-49a2-9732-4829c457648e,3,Agent_2,No Ejection,-20
d50f029d-4c6a-49a2-9732-4829c457648e,3,Agent_3,No Ejection,-20
d50f029d-4c6a-49a2-9732-4829c457648e,3,Agent_4,No Ejection,-20
d50f029d-4c6a-49a2-9732-4829c457648e,3,Agent_5,No Ejection,-20
d50f029d-4c6a-49a2-9732-4829c457648e,3,Agent_6,No Ejection,-20
d50f029d-4c6a-49a2-9732-4829c457648e,3,Agent_7,No Ejection,-20
d50f029d-4c6a-49a2-9732-4829c457648e,3,Agent_8,No Ejection,-20
d50f029d-4c6a-49a2-9732-4829c457648e,4,Agent_1,Agent_2,20
d50f029d-4c6a-49a2-9732-4829c457648e,4,Agent_2,Agent_2,20
d50f029d-4c6a-49a2-9732-4829c457648e,4,Agent_3,Agent_2,20
d50f029d-4c6a-49a2-9732-4829c457648e,4,Agent_4,Agent_2,20
d50f029d-4c6a-49a2-9732-4829c457648e,4,Agent_5,Agent_2,20
d50f029d-4c6a-49a2-9732-4829c457648e,4,Agent_7,Agent_2,20
d50f029d-4c6a-49a2-9732-4829c457648e,4,Agent_8,Agent_2,20
9f262937-d054-4396-a7fa-02e1827544a9,1,Agent_2,No Ejection,-20
9f262937-d054-4396-a7fa-02e1827544a9,1,Agent_3,No Ejection,-20
9f262937-d054-4396-a7fa-02e1827544a9,1,Agent_4,No Ejection,-20
9f262937-d054-4396-a7fa-02e1827544a9,1,Agent_5,No Ejection,-20
9f262937-d054-4396-a7fa-02e1827544a9,1,Agent_6,No Ejection,-20
9f262937-d054-4396-a7fa-02e1827544a9,1,Agent_7,No Ejection,-20
9f262937-d054-4396-a7fa-02e1827544a9,1,Agent_8,No Ejection,-20
9f262937-d054-4396-a7fa-02e1827544a9,2,Agent_2,Agent_8,-20
9f262937-d054-4396-a7fa-02e1827544a9,2,Agent_3,Agent_8,-20
9f262937-d054-4396-a7fa-02e1827544a9,2,Agent_4,Agent_8,-20
9f262937-d054-4396-a7fa-02e1827544a9,2,Agent_5,Agent_8,-20
9f262937-d054-4396-a7fa-02e1827544a9,2,Agent_6,Agent_8,-20
9f262937-d054-4396-a7fa-02e1827544a9,2,Agent_7,Agent_8,-20
9f262937-d054-4396-a7fa-02e1827544a9,2,Agent_8,Agent_8,-20
9f262937-d054-4396-a7fa-02e1827544a9,3,Agent_2,Agent_8,-20
9f262937-d054-4396-a7fa-02e1827544a9,3,Agent_3,Agent_8,-20
9f262937-d054-4396-a7fa-02e1827544a9,3,Agent_4,Agent_8,-20
9f262937-d054-4396-a7fa-02e1827544a9,3,Agent_5,Agent_8,-20
9f262937-d054-4396-a7fa-02e1827544a9,3,Agent_6,Agent_8,-20
9f262937-d054-4396-a7fa-02e1827544a9,3,Agent_7,Agent_8,-20
9f262937-d054-4396-a7fa-02e1827544a9,4,Agent_2,Agent_8,-20
9f262937-d054-4396-a7fa-02e1827544a9,4,Agent_3,Agent_8,-20
9f262937-d054-4396-a7fa-02e1827544a9,4,Agent_4,Agent_8,-20
9f262937-d054-4396-a7fa-02e1827544a9,4,Agent_5,Agent_8,-20
9f262937-d054-4396-a7fa-02e1827544a9,4,Agent_6,Agent_8,-20
9f262937-d054-4396-a7fa-02e1827544a9,4,Agent_7,Agent_8,-20
9f262937-d054-4396-a7fa-02e1827544a9,5,Agent_2,Agent_8,-20
9f262937-d054-4396-a7fa-02e1827544a9,5,Agent_3,Agent_8,-20
9f262937-d054-4396-a7fa-02e1827544a9,5,Agent_4,Agent_8,-20
9f262937-d054-4396-a7fa-02e1827544a9,5,Agent_5,Agent_8,-20
9f262937-d054-4396-a7fa-02e1827544a9,5,Agent_7,Agent_8,-20
2ec14298-4eae-4c3b-9f1d-8b34da77a5cc,2,Agent_1,Agent_8,-20
2ec14298-4eae-4c3b-9f1d-8b34da77a5cc,2,Agent_2,Agent_8,-20
2ec14298-4eae-4c3b-9f1d-8b34da77a5cc,2,Agent_3,Agent_8,-20
2ec14298-4eae-4c3b-9f1d-8b34da77a5cc,2,Agent_4,Agent_8,-20
2ec14298-4eae-4c3b-9f1d-8b34da77a5cc,2,Agent_5,Agent_8,-20
2ec14298-4eae-4c3b-9f1d-8b34da77a5cc,2,Agent_7,Agent_8,-20
2ec14298-4eae-4c3b-9f1d-8b34da77a5cc,2,Agent_8,Agent_8,-20
2ec14298-4eae-4c3b-9f1d-8b34da77a5cc,3,Agent_2,Agent_8,-20
2ec14298-4eae-4c3b-9f1d-8b34da77a5cc,3,Agent_3,Agent_8,-20
2ec14298-4eae-4c3b-9f1d-8b34da77a5cc,3,Agent_4,Agent_8,-20
2ec14298-4eae-4c3b-9f1d-8b34da77a5cc,3,Agent_5,Agent_8,-20
2ec14298-4eae-4c3b-9f1d-8b34da77a5cc,3,Agent_7,Agent_8,-20
2ec14298-4eae-4c3b-9f1d-8b34da77a5cc,4,Agent_2,Agent_8,-20
2ec14298-4eae-4c3b-9f1d-8b34da77a5cc,4,Agent_3,Agent_8,-20
2ec14298-4eae-4c3b-9f1d-8b34da77a5cc,4,Agent_4,Agent_8,-20
2ec14298-4eae-4c3b-9f1d-8b34da77a5cc,4,Agent_5,Agent_8,-20
2ec14298-4eae-4c3b-9f1d-8b34da77a5cc,4,Agent_7,Agent_8,-20
2ec14298-4eae-4c3b-9f1d-8b34da77a5cc,5,Agent_2,Agent_8,-20
2ec14298-4eae-4c3b-9f1d-8b34da77a5cc,5,Agent_3,Agent_8,-20
2ec14298-4eae-4c3b-9f1d-8b34da77a5cc,5,Agent_4,Agent_8,-20
2ec14298-4eae-4c3b-9f1d-8b34da77a5cc,5,Agent_5,Agent_8,-20
2ec14298-4eae-4c3b-9f1d-8b34da77a5cc,5,Agent_7,Agent_8,-20
cba7e4c7-6cf8-426e-83db-581aec555afa,1,Agent_1,Agent_5,20
cba7e4c7-6cf8-426e-83db-581aec555afa,1,Agent_2,Agent_5,20
cba7e4c7-6cf8-426e-83db-581aec555afa,1,Agent_3,Agent_5,20
cba7e4c7-6cf8-426e-83db-581aec555afa,1,Agent_5,Agent_5,20
cba7e4c7-6cf8-426e-83db-581aec555afa,1,Agent_6,Agent_5,20
cba7e4c7-6cf8-426e-83db-581aec555afa,1,Agent_7,Agent_5,20
cba7e4c7-6cf8-426e-83db-581aec555afa,1,Agent_8,Agent_5,20
cba7e4c7-6cf8-426e-83db-581aec555afa,2,Agent_1,Agent_5,-20
cba7e4c7-6cf8-426e-83db-581aec555afa,2,Agent_2,Agent_5,-20
cba7e4c7-6cf8-426e-83db-581aec555afa,2,Agent_3,Agent_5,-20
