game_id,round_id,consensus_decision,agreement_level,timestamp
22ca786b-c995-4d3c-bd37-e9795c52046d,1,Eject Agent_3,0.8333333333333334,2025-04-13T19:01:24.542210
8345e8e7-20c2-48bb-8bd7-f0f6fedc5939,1,Eject Agent_6,0.7142857142857143,2025-04-13T19:03:19.104705
ad28f168-50a0-450e-8aef-807e8a0506c9,1,Eject Agent_4,0.6666666666666666,2025-04-13T19:44:24.806113
10308cb8-6d45-4b77-ae72-3eea0073938a,1,Eject No Ejection,0.42857142857142855,2025-04-13T20:04:19.414673
10308cb8-6d45-4b77-ae72-3eea0073938a,2,Eject Agent_6,0.7142857142857143,2025-04-13T20:04:44.264677
c93b9c22-5ebb-49bd-bc74-a2b9af8e578e,1,Eject Agent_5,0.7142857142857143,2025-04-14T13:05:45.078875
c93b9c22-5ebb-49bd-bc74-a2b9af8e578e,2,Eject Agent_6,0.8,2025-04-14T13:06:04.036534
c93b9c22-5ebb-49bd-bc74-a2b9af8e578e,3,Eject Agent_6,1.0,2025-04-14T13:06:19.716151
f9c97f93-a7d1-4773-a61b-eb7a2352a883,1,Eject Agent_6,0.42857142857142855,2025-04-14T13:07:02.607486
f9c97f93-a7d1-4773-a61b-eb7a2352a883,2,Eject Agent_1,0.6,2025-04-14T13:07:27.075433
f9c97f93-a7d1-4773-a61b-eb7a2352a883,4,Eject No Ejection,0.6666666666666666,2025-04-14T13:07:48.255132
f9c97f93-a7d1-4773-a61b-eb7a2352a883,5,Eject Agent_1,0.6666666666666666,2025-04-14T13:08:03.798532
47ddc734-78fe-4770-b28d-447dd23a2206,1,Eject No Ejection,0.7142857142857143,2025-04-14T13:10:29.682840
47ddc734-78fe-4770-b28d-447dd23a2206,2,Eject Agent_6,0.8333333333333334,2025-04-14T13:10:57.078863
